User: Eduardo	Fiber: 30/07/26-10h27-Eduardo	Date: quinta-feira, 30 de julho de 2026, 13:24


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
178.900359,0.392545,0.508966,119.726372,0.097413,2.674685,332.000000,327.000000,336.000000
178.913730,0.443544,0.498774,119.726372,0.097413,3.082593,338.000000,333.000000,342.000000
178.927149,0.392545,0.508966,119.777373,-0.132047,2.776662,342.000000,337.000000,346.000000
178.940688,0.443544,0.508966,119.726372,-0.208534,2.980616,342.000000,339.000000,347.000000
178.954133,0.367046,0.519158,119.930373,-0.285021,3.082593,342.000000,339.000000,346.000000
178.967524,0.392545,0.514062,119.777373,-0.208534,3.388524,339.000000,336.000000,343.000000
178.980929,0.494544,0.488582,119.624372,-0.055561,3.184570,336.000000,334.000000,341.000000
178.994374,0.341546,0.519158,119.828373,-0.285021,3.184570,334.000000,331.000000,339.000000
179.007779,0.392545,0.514062,119.726372,-0.132047,3.388524,331.000000,327.000000,336.000000
179.021245,0.367046,0.508966,119.726372,-0.055561,3.286547,328.000000,325.000000,333.000000
179.034663,0.392545,0.514062,119.675372,-0.055561,2.878639,326.000000,322.000000,330.000000
179.048112,0.469044,0.498774,119.624372,0.020926,2.878639,324.000000,320.000000,328.000000
179.061573,0.418045,0.508966,119.828373,-0.132047,3.082593,322.000000,318.000000,325.000000
179.075005,0.290547,0.529349,119.879373,0.020926,3.082593,320.000000,317.000000,324.000000
179.088431,0.367046,0.529349,119.879373,-0.285021,2.980616,320.000000,317.000000,323.000000
179.101913,0.443544,0.508966,119.624372,0.173899,2.980616,318.000000,316.000000,320.000000
179.115342,0.341546,0.524253,119.726372,-0.208534,3.490501,317.000000,315.000000,320.000000
179.128630,0.392545,0.514062,119.726372,0.020926,2.980616,316.000000,314.000000,318.000000
179.142020,0.392545,0.514062,119.726372,-0.132047,2.980616,316.000000,314.000000,317.000000
179.155409,0.367046,0.519158,119.879373,-0.285021,3.388524,315.000000,314.000000,317.000000
179.168834,0.392545,0.514062,119.828373,0.097413,2.776662,314.000000,313.000000,316.000000
179.182284,0.392545,0.514062,119.675372,0.020926,3.082593,309.000000,309.000000,312.000000
179.195598,0.392545,0.514062,119.726372,-0.132047,2.776662,300.000000,302.000000,303.000000
179.209015,0.469044,0.498774,119.573372,0.020926,2.878639,292.000000,292.000000,294.000000
179.222409,0.443544,0.514062,119.624372,-0.361507,3.184570,285.000000,285.000000,288.000000
179.235832,0.341546,0.529349,119.624372,-0.132047,3.388524,276.000000,276.000000,280.000000
179.249374,0.418045,0.503870,119.726372,0.020926,2.980616,272.000000,270.000000,274.000000
179.262763,0.443544,0.503870,119.624372,0.097413,2.878639,271.000000,269.000000,273.000000
179.276100,0.392545,0.514062,119.624372,-0.055561,2.980616,273.000000,270.000000,276.000000
179.289445,0.392545,0.514062,119.624372,0.173899,2.878639,276.000000,272.000000,278.000000
179.302849,0.418045,0.514062,119.522372,-0.208534,3.184570,278.000000,275.000000,280.000000
179.316279,0.469044,0.498774,119.471372,0.020926,2.980616,282.000000,279.000000,283.000000
179.329724,0.469044,0.503870,119.420372,-0.132047,3.082593,287.000000,283.000000,288.000000
179.343174,0.418045,0.508966,119.573372,-0.361507,3.286547,292.000000,289.000000,294.000000
179.356661,0.392545,0.514062,119.420372,-0.055561,3.184570,297.000000,293.000000,299.000000
179.370077,0.392545,0.514062,119.522372,-0.055561,3.592478,302.000000,299.000000,304.000000
179.383573,0.392545,0.514062,119.522372,-0.285021,3.388524,306.000000,303.000000,307.000000
179.397010,0.443544,0.514062,119.420372,-0.055561,3.184570,312.000000,308.000000,312.000000
179.410360,0.418045,0.519158,119.675372,-0.055561,3.184570,315.000000,312.000000,316.000000
179.423677,0.443544,0.508966,119.573372,-0.132047,3.286547,317.000000,316.000000,318.000000
179.437075,0.469044,0.503870,119.675372,0.097413,2.878639,319.000000,318.000000,320.000000
179.450473,0.341546,0.524253,119.675372,-0.132047,3.388524,318.000000,317.000000,319.000000
179.463863,0.392545,0.514062,119.318372,-0.132047,3.286547,319.000000,318.000000,319.000000
179.477192,0.418045,0.514062,119.318372,-0.055561,3.184570,318.000000,318.000000,318.000000
179.490683,0.392545,0.514062,119.267372,0.097413,2.878639,318.000000,319.000000,317.000000
179.504125,0.469044,0.508966,119.165372,0.020926,3.082593,317.000000,317.000000,316.000000
179.517577,0.418045,0.508966,119.420372,-0.055561,3.286547,315.000000,316.000000,315.000000
179.531083,0.392545,0.508966,119.369372,0.020926,3.082593,313.000000,314.000000,313.000000
179.544473,0.418045,0.514062,119.369372,-0.055561,3.082593,309.000000,310.000000,309.000000
179.557847,0.418045,0.514062,119.318372,-0.208534,3.388524,307.000000,308.000000,306.000000
179.571269,0.443544,0.519158,119.369372,-0.132047,3.388524,304.000000,305.000000,303.000000
179.584560,0.316046,0.524253,119.267372,-0.285021,3.082593,302.000000,303.000000,301.000000
179.597981,0.392545,0.503870,119.165372,0.173899,2.470731,300.000000,301.000000,299.000000
179.611475,0.469044,0.503870,119.012371,0.097413,2.980616,300.000000,300.000000,299.000000
179.624831,0.341546,0.524253,119.267372,-0.208534,3.184570,301.000000,301.000000,301.000000
179.638192,0.443544,0.498774,119.012371,0.097413,3.286547,304.000000,304.000000,303.000000
179.651717,0.392545,0.503870,119.114372,0.173899,2.980616,307.000000,306.000000,307.000000
179.665510,0.443544,0.514062,119.216372,0.097413,2.980616,308.000000,303.000000,311.000000
