User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
176.610007,0.775039,0.503870,120.491374,0.173899,0.431190,291.000000,277.000000,299.000000
176.623629,0.698540,0.519158,120.542374,0.020926,0.533167,310.000000,294.000000,318.000000
176.637121,0.724040,0.508966,120.542374,0.173899,0.431190,324.000000,310.000000,332.000000
176.650551,0.647541,0.524253,120.593374,-0.208534,0.737121,334.000000,322.000000,341.000000
176.664078,0.724040,0.514062,120.542374,-0.132047,0.941075,342.000000,331.000000,350.000000
176.677459,0.673041,0.503870,120.593374,0.173899,0.431190,347.000000,338.000000,353.000000
176.691000,0.673041,0.514062,120.644374,-0.132047,0.737121,350.000000,342.000000,356.000000
176.704531,0.698540,0.514062,120.491374,0.020926,0.023282,345.000000,340.000000,352.000000
176.718046,0.647541,0.524253,120.644374,-0.208534,1.043052,333.000000,330.000000,340.000000
176.731432,0.749539,0.503870,120.338373,0.020926,0.533167,319.000000,317.000000,325.000000
176.744906,0.724040,0.514062,120.440373,-0.208534,0.839098,307.000000,304.000000,312.000000
176.758568,0.775039,0.503870,120.287373,0.173899,0.431190,299.000000,292.000000,306.000000
176.772210,0.749539,0.508966,120.440373,0.250386,0.635144,297.000000,289.000000,305.000000
176.785928,0.724040,0.519158,120.491374,0.173899,0.227236,297.000000,289.000000,306.000000
176.799508,0.647541,0.524253,120.644374,-0.285021,0.941075,308.000000,294.000000,316.000000
176.813103,0.698540,0.514062,120.593374,-0.132047,0.635144,322.000000,308.000000,331.000000
176.826824,0.724040,0.508966,120.644374,-0.285021,0.839098,333.000000,322.000000,341.000000
176.840256,0.724040,0.514062,120.542374,-0.055561,0.533167,341.000000,332.000000,349.000000
176.853669,0.775039,0.498774,120.440373,0.250386,0.533167,345.000000,337.000000,353.000000
176.867142,0.724040,0.529349,120.542374,-0.208534,0.737121,351.000000,342.000000,359.000000
176.880653,0.647541,0.524253,120.593374,-0.132047,0.533167,358.000000,347.000000,367.000000
176.894177,0.673041,0.524253,120.440373,-0.132047,0.839098,362.000000,356.000000,369.000000
176.907618,0.749539,0.514062,120.287373,-0.132047,0.635144,367.000000,360.000000,374.000000
176.921200,0.647541,0.508966,120.644374,-0.132047,0.533167,368.000000,363.000000,375.000000
176.934753,0.749539,0.508966,120.338373,0.173899,0.635144,364.000000,356.000000,371.000000
176.948200,0.775039,0.508966,120.389373,0.173899,0.329213,354.000000,348.000000,367.000000
176.961663,0.800539,0.503870,120.338373,0.097413,0.431190,339.000000,335.000000,349.000000
176.975012,0.749539,0.514062,120.440373,0.020926,0.635144,329.000000,318.000000,340.000000
176.988573,0.698540,0.514062,120.440373,-0.132047,0.941075,328.000000,315.000000,339.000000
177.002071,0.749539,0.519158,120.440373,0.020926,0.533167,336.000000,321.000000,346.000000
177.015440,0.647541,0.524253,120.440373,-0.055561,0.533167,347.000000,330.000000,364.000000
177.028770,0.698540,0.514062,120.338373,-0.055561,0.635144,344.000000,332.000000,357.000000
177.042239,0.800539,0.493678,120.236373,0.020926,0.329213,339.000000,326.000000,351.000000
177.056005,0.724040,0.519158,120.338373,-0.055561,0.431190,341.000000,327.000000,353.000000
177.069519,0.673041,0.524253,120.440373,-0.285021,0.737121,348.000000,334.000000,358.000000
177.082998,0.775039,0.508966,120.236373,0.097413,0.635144,353.000000,341.000000,363.000000
177.096499,0.749539,0.498774,120.236373,0.097413,0.635144,356.000000,343.000000,366.000000
177.110011,0.724040,0.498774,120.389373,0.020926,0.431190,353.000000,345.000000,364.000000
177.123464,0.647541,0.529349,120.440373,-0.208534,0.941075,346.000000,340.000000,355.000000
177.136936,0.724040,0.508966,120.389373,-0.361507,1.043052,340.000000,329.000000,350.000000
177.150453,0.673041,0.524253,120.491374,-0.208534,0.839098,324.000000,322.000000,336.000000
177.163955,0.698540,0.508966,120.389373,-0.285021,0.329213,309.000000,302.000000,316.000000
177.177505,0.800539,0.503870,120.185373,0.173899,0.533167,292.000000,291.000000,298.000000
177.190914,0.749539,0.503870,120.236373,-0.055561,0.635144,280.000000,280.000000,285.000000
177.204486,0.647541,0.524253,120.593374,-0.132047,0.737121,292.000000,277.000000,287.000000
177.217966,0.724040,0.529349,120.287373,-0.208534,0.941075,395.000000,380.000000,394.000000
177.232293,0.698540,0.514062,120.338373,-0.055561,0.839098,348.000000,369.000000,361.000000
177.245869,0.775039,0.514062,120.185373,-0.055561,0.635144,259.000000,278.000000,267.000000
177.259405,0.749539,0.503870,120.185373,-0.055561,0.635144,231.000000,235.000000,232.000000
177.272775,0.647541,0.524253,120.440373,-0.208534,0.635144,220.000000,224.000000,221.000000
177.286216,0.698540,0.514062,120.338373,0.173899,0.533167,208.000000,212.000000,209.000000
177.299735,0.749539,0.503870,120.185373,0.020926,0.533167,198.000000,202.000000,199.000000
177.313275,0.647541,0.524253,120.440373,-0.285021,1.043052,193.000000,194.000000,193.000000
177.326731,0.647541,0.524253,120.440373,-0.208534,0.839098,195.000000,194.000000,195.000000
177.340150,0.749539,0.503870,120.338373,0.173899,0.329213,204.000000,201.000000,205.000000
177.353692,0.647541,0.524253,120.440373,-0.361507,0.941075,218.000000,212.000000,218.000000
177.367232,0.647541,0.529349,120.491374,-0.132047,0.635144,236.000000,228.000000,236.000000
177.380669,0.698540,0.514062,120.338373,0.020926,0.839098,255.000000,247.000000,257.000000
177.394102,0.698540,0.514062,120.287373,-0.055561,0.839098,275.000000,264.000000,277.000000
177.407570,0.647541,0.529349,120.236373,-0.132047,0.941075,301.000000,290.000000,304.000000
177.421181,0.698540,0.514062,120.185373,0.020926,0.431190,326.000000,315.000000,331.000000
177.434704,0.724040,0.514062,120.134373,-0.132047,0.533167,350.000000,339.000000,354.000000
177.448204,0.775039,0.503870,119.930373,-0.132047,0.533167,367.000000,358.000000,371.000000
177.461750,0.749539,0.519158,119.930373,-0.132047,0.635144,375.000000,367.000000,378.000000
177.475364,0.647541,0.508966,120.185373,-0.132047,0.635144,378.000000,374.000000,380.000000
177.488861,0.724040,0.514062,120.032373,0.173899,0.533167,377.000000,376.000000,378.000000
177.502331,0.724040,0.514062,120.032373,-0.208534,0.635144,371.000000,370.000000,374.000000
177.515687,0.647541,0.529349,120.134373,-0.055561,0.839098,360.000000,363.000000,362.000000
177.529114,0.698540,0.514062,120.134373,-0.132047,0.533167,344.000000,350.000000,346.000000
177.542962,0.698540,0.514062,120.032373,0.097413,0.329213,325.000000,331.000000,326.000000
177.556817,0.647541,0.524253,120.134373,-0.208534,0.635144,313.000000,314.000000,313.000000
177.570332,0.673041,0.519158,120.083373,-0.132047,0.635144,311.000000,308.000000,312.000000
177.583815,0.724040,0.529349,119.981373,-0.285021,1.043052,305.000000,303.000000,311.000000
177.597405,0.698540,0.514062,119.981373,-0.361507,0.839098,263.000000,279.000000,277.000000
177.610847,0.775039,0.493678,119.828373,0.173899,0.737121,253.000000,254.000000,260.000000
